ts,x,y,z,qw,qx,qy,qz,rx,ry,rz
224096255,-4.78991,-6.39793,0.616081,0.793266,0.00773081,0.0667015,-0.605161,-0.0689785,0.115437,-1.30736
224162922,-4.75865,-6.4551,0.609985,0.809797,-0.000636131,0.0664364,-0.582936,-0.0790208,0.107063,-1.25209
224229588,-4.72778,-6.51365,0.607337,0.830914,0.00323928,0.0551467,-0.553652,-0.0559644,0.0953758,-1.17819
224296255,-4.69543,-6.57492,0.60952,0.851571,0.0156427,0.046432,-0.521944,-0.0219299,0.0955548,-1.10078
224362922,-4.66318,-6.63508,0.615375,0.867481,0.0288878,0.0458541,-0.49451,0.00479675,0.108337,-1.03596
224429588,-4.62973,-6.6915,0.615559,0.87582,0.0138126,0.0406537,-0.480725,-0.0149458,0.0845916,-1.00461
224496255,-4.59399,-6.74663,0.616258,0.880581,0.00773676,0.0522302,-0.470945,-0.0357536,0.0994367,-0.983995
224562922,-4.56049,-6.79524,0.614991,0.888116,0.0162916,0.0526663,-0.456301,-0.0192402,0.108629,-0.950276
224629588,-4.51963,-6.83893,0.60965,0.897297,0.0132543,0.0600836,-0.437119,-0.0289525,0.119699,-0.908367
224696255,-4.4752,-6.87944,0.60137,0.905811,0.00396438,0.0650782,-0.418636,-0.0476757,0.121515,-0.868753
224762922,-4.42936,-6.92118,0.591675,0.911731,0.00826775,0.0706724,-0.404578,-0.0425142,0.135977,-0.838179
224829588,-4.38101,-6.96499,0.58437,0.913661,0.0113705,0.0760471,-0.399138,-0.0403848,0.148585,-0.826745
224896255,-4.33037,-7.00972,0.583795,0.915559,0.0149496,0.0827736,-0.393291,-0.0382565,0.164062,-0.814605
224962922,-4.28297,-7.0512,0.590453,0.916062,0.0173669,0.0887356,-0.39071,-0.0381268,0.177069,-0.809684
225029588,-4.24053,-7.08761,0.599896,0.917031,0.00500452,0.0779062,-0.391102,-0.0523507,0.147332,-0.810123
225096255,-4.19658,-7.1243,0.610844,0.919448,-0.00306604,0.0801848,-0.384937,-0.0681436,0.145605,-0.797951
225162922,-4.15319,-7.16085,0.616621,0.922183,-0.0061518,0.0820967,-0.37789,-0.074265,0.147299,-0.783297
225229588,-4.10784,-7.19849,0.612298,0.926826,-0.00982281,0.0811891,-0.366478,-0.0786074,0.143792,-0.758754
225296255,-4.05811,-7.23835,0.600765,0.932251,-0.0112681,0.0907029,-0.350077,-0.0857408,0.161933,-0.725411
225362922,-4.00771,-7.27756,0.590329,0.939812,-0.0127274,0.0965293,-0.327527,-0.0886064,0.173978,-0.678413
225429588,-3.95547,-7.32032,0.58554,0.948136,-0.00732051,0.0955558,-0.303072,-0.0730159,0.177696,-0.625279
225496255,-3.90362,-7.36712,0.587573,0.957034,0.00288004,0.0862812,-0.276829,-0.0428707,0.167525,-0.566744
225562922,-3.84823,-7.41462,0.594019,0.964405,0.000803771,0.0797659,-0.25211,-0.0391477,0.154877,-0.514424
225629588,-3.79135,-7.45991,0.600848,0.969613,-0.000881984,0.0803578,-0.231067,-0.0393344,0.156057,-0.470965
225696255,-3.7382,-7.4995,0.604339,0.972978,-0.00255101,0.0766987,-0.217773,-0.0388078,0.148688,-0.443275
225762922,-3.68813,-7.53533,0.606887,0.97473,0.00300703,0.0840054,-0.206968,-0.0293168,0.165768,-0.420888
225829588,-3.6384,-7.56929,0.603387,0.976546,0.00858117,0.0838989,-0.198103,-0.0167178,0.168052,-0.401699
225896255,-3.58653,-7.60112,0.596207,0.977714,0.00519077,0.0844408,-0.19214,-0.0226187,0.1679,-0.389997
225962922,-3.53577,-7.63247,0.58887,0.97826,0.00378933,0.0835304,-0.189776,-0.0246297,0.165623,-0.385271
226029588,-3.48277,-7.66397,0.582579,0.977105,0.0016972,0.0849241,-0.195067,-0.0302425,0.167402,-0.396633
226096255,-3.42676,-7.69538,0.58062,0.974458,-0.000745827,0.0887145,-0.2063,-0.0386466,0.173458,-0.420615
226162922,-3.36962,-7.72637,0.586486,0.972113,0.00478975,0.10142,-0.211394,-0.0342601,0.20055,-0.431698
226229588,-3.32143,-7.75387,0.59665,0.970078,0.00205134,0.092237,-0.22458,-0.0380793,0.18086,-0.458451
226296255,-3.2747,-7.77949,0.606068,0.967939,-0.00523076,0.0851063,-0.236272,-0.0510411,0.163004,-0.483003
226362922,-3.22685,-7.80695,0.611119,0.966278,0.00171319,0.0851938,-0.242993,-0.0386342,0.166239,-0.495948
226429588,-3.1778,-7.83327,0.611965,0.968127,0.00305965,0.0842388,-0.235847,-0.0342847,0.165303,-0.480755
226496255,-3.12651,-7.85837,0.607554,0.969972,-0.00822927,0.0826753,-0.228585,-0.0544597,0.157271,-0.467169
226562922,-3.07155,-7.8841,0.599579,0.973276,-0.016479,0.0796246,-0.214761,-0.0670651,0.14846,-0.439345
226629588,-3.01195,-7.91107,0.591437,0.977957,-0.0203543,0.0765046,-0.193217,-0.0701406,0.14225,-0.39512
226696255,-2.95274,-7.93992,0.588005,0.983588,-0.0130644,0.0715243,-0.165128,-0.0498072,0.136813,-0.336078
226762922,-2.89255,-7.96956,0.589891,0.987843,-0.00731741,0.0665827,-0.140285,-0.0334256,0.129858,-0.28431
226829588,-2.82965,-7.99851,0.596357,0.990279,0.00149922,0.0746148,-0.117379,-0.0147099,0.148678,-0.237056
226896255,-2.77264,-8.02193,0.600601,0.992605,-0.00187176,0.0636497,-0.103351,-0.0170086,0.126307,-0.208569
226962922,-2.71708,-8.04062,0.603825,0.993341,-0.00817618,0.0680648,-0.0926012,-0.0291147,0.13411,-0.187862
227029588,-2.66623,-8.05715,0.602877,0.994232,-0.0074192,0.0633067,-0.0862608,-0.0258791,0.124928,-0.174708
227096255,-2.61593,-8.06942,0.598056,0.994788,-0.0100454,0.0623224,-0.0800796,-0.0301991,0.122694,-0.162507
227162922,-2.56552,-8.07888,0.59105,0.994848,-0.0134188,0.0632363,-0.078095,-0.0368678,0.124043,-0.158967
227229588,-2.51589,-8.08644,0.584452,0.994808,-0.0119052,0.0618775,-0.0799165,-0.0338327,0.121508,-0.162381
227296255,-2.46419,-8.09096,0.579504,0.994576,-0.016109,0.0595,-0.0837784,-0.0423092,0.115915,-0.170529
227362922,-2.40907,-8.09288,0.578674,0.994617,-0.022436,0.0579421,-0.0829185,-0.0546072,0.111772,-0.169406
227429588,-2.35116,-8.09385,0.582691,0.994257,-0.0272222,0.0666114,-0.0792204,-0.0652697,0.128498,-0.163221
227496255,-2.29848,-8.09538,0.587823,0.994691,-0.0292779,0.0593756,-0.0787861,-0.0680932,0.113753,-0.161962
227562922,-2.24837,-8.09702,0.591655,0.995568,-0.0291792,0.0496614,-0.0743439,-0.0658259,0.0946854,-0.152193
227629588,-2.19638,-8.09874,0.594712,0.995981,-0.0191976,0.0568797,-0.066464,-0.0461017,0.110978,-0.135828
227696255,-2.14351,-8.09784,0.595023,0.996641,-0.0181881,0.0608406,-0.0517224,-0.0428673,0.119676,-0.106269
227762922,-2.08766,-8.09499,0.589151,0.997228,-0.0248809,0.061774,-0.0331805,-0.0541512,0.121856,-0.0698251
227829588,-2.029,-8.09069,0.579376,0.997305,-0.0317746,0.065505,-0.00907842,-0.0651666,0.13045,-0.0224634
227896255,-1.96898,-8.08506,0.572036,0.996862,-0.0384784,0.0652131,0.023102,-0.0744194,0.132179,0.0414133
227962922,-1.91063,-8.08037,0.571519,0.995758,-0.0353467,0.0572424,0.062772,-0.0636981,0.118715,0.122125
228029588,-1.85016,-8.07443,0.576362,0.992394,-0.0265993,0.0577801,0.105391,-0.0409235,0.12058,0.209133
228096255,-1.78918,-8.06364,0.583321,0.986973,-0.0241448,0.0646906,0.145314,-0.0291292,0.135124,0.290392
228162922,-1.73435,-8.04808,0.584374,0.982495,-0.0248295,0.0523901,0.177037,-0.0304351,0.111971,0.354851
228229588,-1.68302,-8.02546,0.583638,0.976472,-0.0308211,0.0553854,0.20612,-0.0376445,0.121166,0.413782
228296255,-1.63762,-7.99927,0.582198,0.970528,-0.0298669,0.0580093,0.231989,-0.0313149,0.126796,0.467273
228362922,-1.59687,-7.96799,0.577848,0.964769,-0.0313456,0.0567614,0.254985,-0.0317926,0.12584,0.514773
228429588,-1.55904,-7.93216,0.572505,0.960365,-0.0361546,0.0566079,0.270533,-0.0391481,0.128645,0.546643
228496255,-1.52255,-7.89424,0.567446,0.959058,-0.0366074,0.0544264,0.27551,-0.0405542,0.124892,0.556941
228562922,-1.48706,-7.85254,0.563359,0.959886,-0.0417396,0.0526608,0.272221,-0.0518821,0.12414,0.549458
228629588,-1.4523,-7.80647,0.561313,0.96208,-0.0479305,0.0551404,0.262801,-0.0638396,0.131671,0.529098
228696255,-1.41762,-7.75507,0.562708,0.96004,-0.057298,0.0718288,0.264349,-0.0731475,0.169014,0.531189
228762922,-1.38686,-7.70481,0.56376,0.958049,-0.0572225,0.0739159,0.270933,-0.070711,0.173506,0.545048
228829588,-1.35742,-7.65275,0.566796,0.954925,-0.0592293,0.0643545,0.283669,-0.0776423,0.157157,0.571396
228896255,-1.325,-7.59853,0.570324,0.949877,-0.0560003,0.0647711,0.30067,-0.0683342,0.157373,0.607725
228962922,-1.2931,-7.54237,0.570454,0.943052,-0.058425,0.0602413,0.321885,-0.0723079,0.151816,0.652346
229029588,-1.25981,-7.48465,0.566432,0.93653,-0.0663637,0.0543296,0.339935,-0.0884393,0.147415,0.689834
229096255,-1.22193,-7.42471,0.558519,0.929977,-0.0660632,0.05394,0.357588,-0.0853346,0.148114,0.727834
229162922,-1.18073,-7.36228,0.548356,0.923903,-0.0628783,0.0513831,0.373911,-0.0786382,0.142449,0.763503
229229588,-1.13641,-7.29895,0.541778,0.918014,-0.0537253,0.0522156,0.389407,-0.0585661,0.13815,0.798307
229296255,-1.08835,-7.23643,0.543481,0.91414,-0.0386926,0.0628313,0.398625,-0.0208729,0.146242,0.820883
229362922,-1.04114,-7.1744,0.550104,0.909686,-0.035073,0.0778268,0.406428,-0.000557021,0.170936,0.840295
229429588,-1.00115,-7.11601,0.553827,0.909006,-0.0388369,0.0692884,0.409144,-0.014085,0.158409,0.844757
229496255,-0.964033,-7.05619,0.556654,0.907056,-0.0577916,0.0735465,0.410487,-0.0452217,0.181868,0.845818
229562922,-0.930106,-7.00054,0.554881,0.907924,-0.0614561,0.0730692,0.408116,-0.0528689,0.18388,0.840009
229629588,-0.898525,-6.94384,0.54937,0.907138,-0.065631,0.0734209,0.409149,-0.0600869,0.188017,0.841759
229696255,-0.868535,-6.88499,0.544193,0.909633,-0.067265,0.0628242,0.405087,-0.0725785,0.169602,0.831755
229762922,-0.838568,-6.82529,0.541907,0.914267,-0.060093,0.0527842,0.397139,-0.0687291,0.144753,0.814592
229829588,-0.808608,-6.76393,0.543447,0.919948,-0.0566374,0.0492123,0.384793,-0.0669889,0.134538,0.78781
229896255,-0.778311,-6.70062,0.549864,0.920506,-0.0546259,0.0626722,0.381782,-0.0534008,0.157744,0.782096
229962922,-0.75196,-6.64439,0.558628,0.922996,-0.0488505,0.0541965,0.377828,-0.0497124,0.137392,0.773659
230029588,-0.723419,-6.59052,0.568579,0.922639,-0.0417576,0.0587049,0.378875,-0.0329005,0.14043,0.776981
230096255,-0.692961,-6.53739,0.572861,0.923609,-0.0332249,0.0586029,0.377369,-0.0172991,0.133727,0.774606
230162922,-0.661325,-6.48269,0.570391,0.923652,-0.0312979,0.0539508,0.378124,-0.0171483,0.123647,0.776069
230229588,-0.627631,-6.42487,0.562564,0.92117,-0.0352389,0.0518722,0.384074,-0.0252698,0.122944,0.788495
230296255,-0.591626,-6.36308,0.553936,0.916568,-0.0394484,0.0497234,0.39481,-0.0333078,0.122606,0.811415
230362922,-0.553263,-6.30011,0.547305,0.908771,-0.0337758,0.0465739,0.41331,-0.0230385,0.112809,0.852377
230429588,-0.511914,-6.23771,0.545039,0.899809,-0.0230426,0.0497416,0.432826,0.00160064,0.109683,0.896785
230496255,-0.466674,-6.17581,0.54871,0.892488,-0.011338,0.0683465,0.445718,0.0410598,0.132491,0.929077
230562922,-0.423217,-6.11632,0.552464,0.88999,-0.0124893,0.0708725,0.450265,0.0420028,0.137835,0.939647
230629588,-0.384354,-6.06088,0.556249,0.890055,-0.0265063,0.0676407,0.450028,0.0138415,0.14477,0.937267
230696255,-0.347169,-6.0091,0.556357,0.890398,-0.0329238,0.0683902,0.44881,0.00278995,0.151926,0.933986
230762922,-0.311247,-5.95491,0.550357,0.890551,-0.0414594,0.0717429,0.447273,-0.00980028,0.165625,0.930068
230829588,-0.276919,-5.89839,0.542245,0.890043,-0.0492062,0.0735778,0.447202,-0.0221262,0.175891,0.92926
230896255,-0.2417,-5.84258,0.535854,0.890091,-0.0449486,0.0712744,0.447926,-0.0163968,0.167937,0.931087
230962922,-0.204761,-5.7862,0.532484,0.892492,-0.039309,0.0700636,0.44385,-0.00807449,0.160647,0.922345
231029588,-0.166655,-5.72575,0.533639,0.893634,-0.044288,0.0679488,0.441406,-0.0194216,0.161239,0.916015
231096255,-0.128032,-5.66567,0.544413,0.89432,-0.0535822,0.0706982,0.438545,-0.034358,0.174332,0.908821
231162922,-0.0921022,-5.61642,0.557283,0.901877,-0.0504479,0.0518847,0.425889,-0.0472614,0.136986,0.879121
231229588,-0.0544994,-5.57058,0.569251,0.908097,-0.0430016,0.0499436,0.413542,-0.0370971,0.126611,0.852309
231296255,-0.0133095,-5.5243,0.574112,0.915227,-0.0375591,0.0543111,0.397491,-0.0257931,0.129636,0.817783
231362922,0.0300302,-5.47809,0.571037,0.923974,-0.036738,0.0507824,0.377284,-0.0297965,0.121866,0.773511
231429588,0.0775172,-5.4301,0.561962,0.930843,-0.0351272,0.047065,0.36067,-0.0316538,0.113201,0.737515
231496255,0.128592,-5.37882,0.55084,0.932481,-0.0345628,0.0482065,0.356317,-0.0303087,0.114786,0.728249
231562922,0.181791,-5.32327,0.541938,0.928521,-0.034881,0.0535824,0.365734,-0.0257867,0.125347,0.748837
231629588,0.234876,-5.26707,0.542143,0.923529,-0.0255521,0.0633461,0.377396,0.000622798,0.136716,0.775917
231696255,0.285013,-5.21159,0.550785,0.918456,-0.0219482,0.0755844,0.387613,0.0185052,0.156495,0.80015
231762922,0.329447,-5.16085,0.559157,0.919514,-0.0181267,0.0637711,0.387426,0.0162189,0.131703,0.798599
231829588,0.371729,-5.11245,0.564716,0.921343,-0.0155203,0.0619336,0.383471,0.0190536,0.126363,0.790008
231896255,0.412974,-5.06559,0.563544,0.924536,-0.0102427,0.0670796,0.375005,0.0316519,0.132101,0.772767
231962922,0.452733,-5.01547,0.557254,0.925449,-0.012577,0.0721831,0.37172,0.0307052,0.143445,0.766087
232029588,0.490649,-4.96428,0.549513,0.927961,-0.014935,0.0715558,0.365438,0.0248405,0.144217,0.752107
232096255,0.529083,-4.91094,0.541365,0.932786,-0.017887,0.0680649,0.353494,0.0148981,0.140084,0.725532
232162922,0.570048,-4.85398,0.535749,0.939305,-0.0157621,0.0663529,0.336237,0.0151495,0.135667,0.688532
232229588,0.612769,-4.79622,0.537282,0.943988,-0.0157924,0.0739567,0.321196,0.0178963,0.150339,0.657281
232296255,0.650341,-4.74841,0.545366,0.949035,-0.0118245,0.0708873,0.306868,0.0212789,0.142286,0.626989
232362922,0.685753,-4.70702,0.556175,0.95456,-0.00728224,0.0608429,0.291653,0.0217473,0.120697,0.59437
232429588,0.724049,-4.66711,0.563492,0.959054,0.00123915,0.060042,0.276783,0.0358574,0.114733,0.563991
232496255,0.763072,-4.62532,0.565519,0.960686,-0.00281644,0.0580037,0.271495,0.0262551,0.113218,0.552335
232562922,0.804729,-4.58171,0.562746,0.962058,-0.013584,0.0527862,0.267345,0.00209952,0.109046,0.542213
232629588,0.852997,-4.53393,0.553943,0.961021,-0.0238252,0.0565105,0.269588,-0.0154389,0.121762,0.546045
232696255,0.905115,-4.48324,0.543974,0.957668,-0.0215597,0.0602077,0.280682,-0.00755729,0.127768,0.569726
232762922,0.958911,-4.42993,0.538091,0.951764,-0.0143453,0.0621207,0.300135,0.010064,0.127202,0.611593
232829588,1.01541,-4.37647,0.538213,0.946031,-0.00611841,0.0692654,0.316527,0.0325759,0.135341,0.647959
232896255,1.07368,-4.32428,0.540509,0.938834,-0.00515317,0.0876919,0.332979,0.0494465,0.16889,0.68585
232962922,1.12628,-4.27347,0.541277,0.936294,-0.0157677,0.0839503,0.340671,0.0280749,0.168747,0.700294
233029588,1.17378,-4.22354,0.544213,0.931677,-0.0298903,0.0849447,0.351951,0.00416396,0.180297,0.722753
233096255,1.21855,-4.17601,0.543972,0.93061,-0.0342954,0.0805171,0.355395,-0.00670307,0.175131,0.729016
233162922,1.26534,-4.12668,0.53997,0.931005,-0.0348107,0.0737208,0.355786,-0.0125261,0.162757,0.729032
233229588,1.31375,-4.07648,0.535112,0.932667,-0.0315396,0.0679336,0.352878,-0.0110104,0.149535,0.722591
233296255,1.36207,-4.02483,0.530143,0.934143,-0.0272178,0.0634289,0.350161,-0.00649182,0.138002,0.716825
233362922,1.4105,-3.96919,0.528428,0.93711,-0.0284726,0.059136,0.342807,-0.01293,0.130727,0.700538
233429588,1.45972,-3.91143,0.53196,0.935254,-0.0338108,0.072975,0.344718,-0.0131005,0.160499,0.705211
233496255,1.5031,-3.86174,0.537694,0.936897,-0.0327563,0.0669924,0.341559,-0.0157892,0.148451,0.698005
233562922,1.54583,-3.81145,0.545945,0.936426,-0.0397005,0.0646158,0.342572,-0.0304227,0.148765,0.699146
233629588,1.58828,-3.76179,0.550889,0.936398,-0.0410049,0.0608287,0.343188,-0.035409,0.142547,0.700063
233696255,1.63077,-3.71298,0.551831,0.935553,-0.0412614,0.0576026,0.346007,-0.0377036,0.13676,0.7059
233762922,1.67676,-3.66427,0.5474,0.935298,-0.0363977,0.0564753,0.347425,-0.0290981,0.13131,0.709412
233829588,1.72669,-3.61263,0.539972,0.935926,-0.0373677,0.0507631,0.34651,-0.035031,0.121214,0.707043
233896255,1.77894,-3.56107,0.535259,0.935764,-0.0330086,0.0446893,0.348223,-0.0308336,0.106829,0.71085
233962922,1.8332,-3.51096,0.535856,0.93484,-0.0218844,0.0446818,0.351567,-0.00954651,0.0990905,0.718947
234029588,1.88801,-3.46089,0.539973,0.935312,-0.0166659,0.0490477,0.350012,0.003176,0.103602,0.716337
234096255,1.93974,-3.41194,0.545047,0.935464,-0.0202107,0.0572692,0.348166,0.00208092,0.121519,0.712729
234162922,1.98534,-3.36628,0.549254,0.937583,-0.0234273,0.0585459,0.341996,-0.00391616,0.126142,0.699286
234229588,2.02816,-3.31845,0.546805,0.939146,-0.031738,0.0610022,0.336565,-0.0187258,0.136366,0.686951
234296255,2.06886,-3.26892,0.539706,0.939947,-0.0361735,0.0665337,0.332813,-0.0239863,0.149713,0.678804
234362922,2.10775,-3.217,0.531733,0.940389,-0.041671,0.0708076,0.330028,-0.032059,0.161378,0.672446
234429588,2.14618,-3.16302,0.523937,0.942316,-0.04388,0.0695037,0.324475,-0.0380896,0.160148,0.660187
234496255,2.1853,-3.1073,0.51972,0.946907,-0.0408307,0.0657192,0.31206,-0.0367324,0.150511,0.633927
234562922,2.22689,-3.04854,0.521461,0.952373,-0.0336783,0.0626653,0.296521,-0.0272546,0.139789,0.601764
234629588,2.26824,-2.99251,0.531838,0.954346,-0.0318477,0.0660165,0.289571,-0.0227956,0.144957,0.587534
234696255,2.30506,-2.94664,0.544727,0.9581,-0.0301487,0.0503956,0.280349,-0.0297105,0.113717,0.567635
234762922,2.34602,-2.90303,0.553852,0.960354,-0.0333431,0.0491632,0.27238,-0.0375075,0.112831,0.550614
234829588,2.39022,-2.86316,0.554172,0.96417,-0.0305372,0.0489249,0.258942,-0.0337604,0.110382,0.522882
234896255,2.43807,-2.82326,0.547047,0.96745,-0.0356485,0.0480802,0.245882,-0.0456277,0.110788,0.49524
234962922,2.49153,-2.78254,0.536201,0.969468,-0.0437993,0.0485403,0.236343,-0.0624329,0.115074,0.474646
235029588,2.55047,-2.74197,0.526016,0.970895,-0.0543726,0.0393893,0.229902,-0.0880364,0.101661,0.46054
235096255,2.61333,-2.70677,0.52247,0.972584,-0.0429557,0.0324237,0.226238,-0.0691759,0.0825998,0.454243
235162922,2.67929,-2.67324,0.526646,0.972842,-0.0216032,0.0420399,0.226592,-0.0230801,0.0917152,0.456617
235229588,2.74387,-2.63845,0.533544,0.972731,-0.0205789,0.0529173,0.224878,-0.0163396,0.112441,0.453461
235296255,2.80301,-2.60712,0.538896,0.975241,-0.0226312,0.049129,0.214426,-0.0232043,0.105728,0.431625
235362922,2.86058,-2.57717,0.541571,0.977736,-0.0251881,0.0479677,0.202725,-0.0299733,0.1042,0.407325
235429588,2.9173,-2.54736,0.538334,0.980319,-0.0258408,0.0497002,0.189304,-0.0320377,0.107434,0.379791
235496255,2.97304,-2.51492,0.531771,0.981093,-0.033282,0.0546156,0.182662,-0.0456953,0.11961,0.365413
235562922,3.02972,-2.48135,0.523269,0.982634,-0.0389131,0.0534689,0.173368,-0.0583799,0.118853,0.345795
235629588,3.0898,-2.44506,0.513746,0.983096,-0.0441918,0.059646,0.167369,-0.0675666,0.132455,0.332776
235696255,3.15052,-2.40693,0.50893,0.98418,-0.0480732,0.063736,0.158168,-0.0752822,0.141131,0.313373
235762922,3.21101,-2.36949,0.512557,0.984237,-0.0472048,0.0731479,0.153942,-0.0713624,0.159195,0.304607
235829588,3.26566,-2.34087,0.520615,0.986384,-0.0460688,0.0642863,0.144193,-0.0731296,0.14057,0.28516
235896255,3.32091,-2.31892,0.52897,0.987355,-0.0440868,0.0674271,0.136532,-0.0694376,0.145702,0.269749
235962922,3.37772,-2.30001,0.53352,0.988633,-0.043371,0.0723168,0.124473,-0.0686226,0.154399,0.245181
236029588,3.43515,-2.28344,0.532556,0.990655,-0.0431765,0.0652185,0.11174,-0.0717269,0.139317,0.219632
236096255,3.49793,-2.26805,0.525003,0.991873,-0.0463796,0.063356,0.100116,-0.0801376,0.135382,0.195755
236162922,3.56587,-2.25332,0.514368,0.992325,-0.0493463,0.0606559,0.0957936,-0.0871615,0.130203,0.186787
236229588,3.63834,-2.24024,0.507347,0.992791,-0.0457592,0.0549978,0.096164,-0.0809342,0.118279,0.188327
236296255,3.7138,-2.23009,0.507429,0.992358,-0.0325127,0.0618117,0.101725,-0.0524166,0.129656,0.2009
236362922,3.78837,-2.2232,0.51534,0.991638,-0.0223836,0.0768675,0.101211,-0.0291993,0.157632,0.201119
236429588,3.85861,-2.21888,0.522322,0.993266,-0.0264904,0.0715195,0.0872159,-0.040599,0.147228,0.172171
236496255,3.92416,-2.2169,0.527847,0.995049,-0.0347018,0.0675214,0.0641405,-0.0610267,0.139276,0.124483
236562922,3.98585,-2.21644,0.528707,0.996049,-0.0365047,0.0693881,0.041706,-0.0676629,0.141747,0.0788887
236629588,4.04726,-2.21302,0.523526,0.996305,-0.0445529,0.0691849,0.024582,-0.0863323,0.140511,0.0432572
236696255,4.10976,-2.20828,0.514996,0.996308,-0.0480374,0.0702,0.0116176,-0.0951821,0.141469,0.0165712
236762922,4.17499,-2.20139,0.503614,0.995611,-0.0527874,0.0772782,-0.000212261,-0.106613,0.154469,-0.00868481
236829588,4.24131,-2.19469,0.494597,0.995631,-0.0497634,0.0755033,-0.0232925,-0.103939,0.148575,-0.0545235
236896255,4.31065,-2.189,0.494781,0.994942,-0.0419458,0.072825,-0.0550286,-0.092528,0.140761,-0.117032
236962922,4.37666,-2.18872,0.503967,0.993203,-0.0311407,0.075026,-0.0833672,-0.0752198,0.144341,-0.172924
237029588,4.4329,-2.19546,0.514657,0.990493,-0.0263935,0.060723,-0.120584,-0.0674191,0.114174,-0.246144
237096255,4.48818,-2.20559,0.523557,0.985138,-0.0253319,0.0564652,-0.16023,-0.0684236,0.103318,-0.326011
237162922,4.54363,-2.21719,0.526641,0.979672,-0.0207395,0.053837,-0.192129,-0.0616558,0.0976711,-0.39033
237229588,4.6021,-2.22867,0.523178,0.974065,-0.0194016,0.0524312,-0.219254,-0.0610946,0.0937723,-0.445671
237296255,4.66502,-2.23997,0.515536,0.970655,-0.0204166,0.0510023,-0.234119,-0.0638151,0.0895711,-0.476214
237362922,4.73245,-2.2528,0.506608,0.969557,-0.0179498,0.0442011,-0.240174,-0.0562354,0.0771654,-0.487825
